Artist,Track,Album,Album_type,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Indila,Tourner Dans Le Vide,Mini World,album,4.10155,Indila - Tourner Dans Le Vide,IndilaVEVO,305862899,3212943,128463,TRUE,TRUE,134664376,4.034682081,Youtube
Indila,Derni  re danse,Mini World,album,3.558216667,Indila - Derni  re Danse (Clip Officiel),IndilaVEVO,964652012,8893049,328819,TRUE,TRUE,239674920,6.159122085,Youtube
Indila,Love Story,Mini World,album,5.271333333,Indila - Love Story,IndilaVEVO,251878457,2768700,70397,TRUE,TRUE,93966874,3.017751479,Youtube
Indila,Ainsi bas la vida,Mini World (Deluxe),album,3.579333333,Indila - Ainsi Bas La Vida (Clip Officiel),IndilaMusic,2003413,57036,2348,FALSE,FALSE,86426529,6.560900716,Spotify
Indila,S.O.S,Mini World,album,4.546,Indila - S.O.S,IndilaVEVO,253484160,1592019,65970,TRUE,TRUE,35846250,2.574561404,Youtube
Indila,Parle    ta t  te,Parle    ta t  te,single,2.948883333,Indila - Parle    ta t  te (Clip Officiel),IndilaVEVO,55173018,975556,38242,TRUE,TRUE,19201751,4.810650888,Youtube
Indila,Tourner dans le vide - Version Orchestrale,Mini World (Deluxe),album,3.794,Tourner dans le vide (Version Orchestrale),Indila - Topic,320292,6866,28,TRUE,TRUE,3897607,1.65625,Spotify
Indila,Mini World,Mini World,album,5.165783333,Indila - Mini World (Music Video),Petar Angelove,11921900,52129,1362,FALSE,FALSE,11293717,5.201923077,Youtube
Indila,Ego,Mini World,album,4.27355,Indila - Ego (Music Video),SimwoodTV,322318,2299,70,FALSE,FALSE,11879632,6.372881356,Spotify
Indila,Love Story - Version Orchestrale,Mini World (Deluxe),album,4.966216667,Love Story (Version Orchestrale),Indila - Topic,986363,17704,15,TRUE,TRUE,3726681,2.034965035,Spotify
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",album,3.298883333,Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit),MikePosnerVEVO,1563356710,8005631,230544,TRUE,TRUE,1649785651,8.46975089,Spotify
Mike Posner,Cooler Than Me - Single Mix,31 Minutes to Takeoff,album,3.554883333,Mike Posner - Cooler Than Me,MikePosnerVEVO,105366278,848674,49358,TRUE,TRUE,466958525,1.190130624,Spotify
Mike Posner,Cooler Than Me (feat. Big Sean),Cooler Than Me EP,single,3.797333333,Mike Posner - Cooler Than Me,MikePosnerVEVO,105366278,848674,49358,TRUE,TRUE,132799753,2.210300429,Spotify
Mike Posner,Please Don't Go,31 Minutes to Takeoff,album,3.280216667,Mike Posner - Please Don't Go (Official Video),MikePosnerVEVO,65453799,498685,23359,TRUE,TRUE,173486809,6.784615385,Spotify
Mike Posner,I'm Not Dead Yet,I'm Not Dead Yet,single,2.980866667,Mike Posner - I'm Not Dead Yet (Official Video),MikePosnerVEVO,2371700,63743,2678,TRUE,TRUE,6751364,3.137254902,Spotify
Mike Posner,I Took A Pill In Ibiza,"At Night, Alone.",album,4.68,Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit),MikePosnerVEVO,1563356710,8005631,230544,TRUE,TRUE,73572018,2.544,Youtube
Mike Posner,Bow Chicka Wow Wow (feat. Lil' Wayne),Bow Chicka Wow Wow (feat. Lil' Wayne),single,3.720883333,Mike Posner - Bow Chicka Wow Wow ft. Lil Wayne,MikePosnerVEVO,49633315,280496,20354,TRUE,TRUE,40281113,15.61771562,Youtube
Mike Posner,Move On,A Real Good Kid,album,2.973333333,Mike Posner - Move On,MikePosnerVEVO,17381511,526159,15723,TRUE,TRUE,54093438,1.711442786,Spotify
Mike Posner,Smoke & Drive,A Matter Of Time,album,3.5113,Mike Posner - Smoke n Drive,plmtv1514,788463,6522,336,FALSE,FALSE,7475073,2.794392523,Spotify
Mike Posner,Cooler Than Me - Gigamesh Remix,One Foot Out The Door,album,3.873966667,Mike Posner Cooler Than Me (Gigamesh remix),TrashedMagazine,57859,919,20,FALSE,FALSE,3228259,7.978723404,Spotify
Clayton & Rom  rio,Ai Eu Chorei - Ao Vivo,No Churrasco 2 (Ao Vivo),album,2.941533333,0,0,0,0,0,0,0,52427272,1.110204082,Spotify
Clayton & Rom  rio,Problem  o - Ao Vivo,Problem  o (Ao Vivo),single,2.2993,0,0,0,0,0,0,0,21005706,2.357142857,Spotify
Clayton & Rom  rio,Que Faculdade C   Faz  - Ao Vivo,Que Faculdade C   Faz  (Ao Vivo),single,2.7421,0,0,0,0,0,0,0,5734545,1.190414508,Spotify
Clayton & Rom  rio,O Grau Bateu - Ao Vivo,O Grau Bateu (Ao Vivo),single,2.766933333,0,0,0,0,0,0,0,10304095,1.071509648,Spotify
Clayton & Rom  rio,  gua Nos Z  i - Ao Vivo,No Churrasco 2 (Ao Vivo),album,3.1492,0,0,0,0,0,0,0,85639987,1.001152074,Spotify
Clayton & Rom  rio,Se Eu Pedir C   Volta / Ela    Demais - Ao Vivo,No Churrasco 2 (Ao Vivo / Vol. 2),album,2.763733333,0,0,0,0,0,0,0,4833347,1.278571429,Spotify
Clayton & Rom  rio,Se N  o Tem As Manha - Ao Vivo,Se N  o Tem As Manha (Ao Vivo),single,3.6623,0,0,0,0,0,0,0,5992272,1.08097166,Spotify
Clayton & Rom  rio,Cora    o Que Manda - Ao Vivo,Quem N  o Chora Faz Bico (Ao Vivo),album,2.706966667,0,0,0,0,0,0,0,3107060,0.963210702,Spotify
Clayton & Rom  rio,Fui Dando Porrada - Ao Vivo,No Churrasco (Ao Vivo),album,3.101416667,0,0,0,0,0,0,0,7043034,1.238163558,Spotify
Clayton & Rom  rio,Pingaiada - Ao Vivo,No Churrasco (Ao Vivo),album,2.7488,0,0,0,0,0,0,0,15112957,1.200814111,Spotify
BK,Poesia Ac  stica #2: Sobre N  s,Poesia Ac  stica #2: Sobre N  s,single,7.8628,Poesia Ac  stica #2 - Sobre N  s - Delacruz I Maria I Ducon I Luiz Lins I Diomedes I Bk' I Kayu  ,PineappleStormTV,639982634,4262673,97680,TRUE,TRUE,132773482,3.50273224,Youtube
BK,M  sicas de amor nunca mais,ICARUS,album,3.38165,"BK', Luccas Carlos, Nansy Silvvz - M  sicas de amor nunca mais (Visualizer)",BK',4729231,82970,2011,TRUE,TRUE,7083950,5.318181818,Spotify
BK,Poesia Ac  stica 10: Recome  ar,Poesia Ac  stica 10: Recome  ar,single,11.38028333,"Poesia Ac  stica #10 -Recome  ar -Mc Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, Bk   , Ludmilla",PineappleStormTV,152769391,1929536,83648,TRUE,TRUE,67597117,3.634285714,Youtube
BK,S   me ligar,ICARUS,album,3.228283333,"BK', Sango, Julia Mestre - S   me ligar (Visualizer)",BK',3275854,53473,574,TRUE,TRUE,5659257,4.514018692,Spotify
BK,X6,Vida Cara,album,4.8835,The all-new BMW X6. Official Launchfilm.,BMW,626152,3477,191,FALSE,TRUE,1894155,6.657657658,Spotify
BK,Planos,Gigantes,album,3.655566667,BK' - Planos part. Luccas Carlos (Gigantes),BK',54668895,534997,8433,TRUE,TRUE,49085426,4.058510638,Youtube
BK,0.38,0.38,single,2.111316667,0,0,0,0,0,0,0,4992074,2.225714286,Spotify
BK,Se eu n  o lembrar,ICARUS,album,3.965683333,"BK', Marina Sena, JXNV$ - Se eu n  o lembrar",BK',1899930,30387,1511,TRUE,TRUE,2554245,7.25,Spotify
BK,Lugar na mesa,ICARUS,album,2.991466667,"BK', L7NNON, JXNV$ - Lugar na mesa (Visualizer)",BK',455831,16474,379,TRUE,TRUE,2194472,4.323529412,Spotify
BK,Em nome do que sinto,ICARUS,album,3.43965,"BK', Beb  , Sango - Em nome do que eu sinto (Visualizer)",BK',736919,15096,206,TRUE,TRUE,1773652,4.763888889,Spotify
Jory Boy,No Te Hagas,No Te Hagas,single,3.887516667,Bad Bunny x Jory Boy -  No Te Hagas ( Video Oficial ),Hear This Music,254774745,1684510,37078,TRUE,TRUE,241970614,2.19047619,Youtube
Jory Boy,HOOKIA,SIXDO,single,2.860666667,"Feid, Jory Boy - HOOKIA (Vertical Video)",FeidVEVO,3896151,75762,1415,TRUE,TRUE,11317924,6.898305085,Spotify
Jory Boy,More,La F  rmula,compilation,4.012216667,Zion and Ken-Y - More Ft. Jory (La Formula) [Official Video],Pina Records,394878941,1232484,40793,TRUE,TRUE,164453482,6.64957265,Youtube
Jory Boy,Suburban,Welcome To My World,album,3.28575,Cris MJ - La Suburban Ft. Jory Boy (Video Oficial ) | Welcome To My World |,Cris MJ,8888846,92995,3130,FALSE,TRUE,10561460,3.49537037,Spotify
Jory Boy,Sin Perse,Sin Perse,single,3.032966667,@JORYBOYT x @justinquiles  - Sin Perse [Official Video],JORY BOY,1670846,16963,503,FALSE,FALSE,1346133,6,Youtube
Jory Boy,Mia,Mia,single,4.544033333,"Darell ft. Jory Boy,   engo Flow - Mia (Video Concept)",TrapKingz,144878,1829,33,FALSE,FALSE,24197962,2.979094077,Spotify
Jory Boy,Deja,El Movimiento: The Mixtape,album,4.60955,"J-Alvarez Ft.   ejo & Dalmata, Jory - Deja [Unofficial Video]",Kevin Mata,2035284,11145,160,FALSE,FALSE,17945558,2.099447514,Spotify
Jory Boy,Me Lo Dijo Todo,Me Lo Dijo Todo,single,3.634016667,Jory Boy x   engo Flow - Me Lo Dijo Todo [Official Video],JORY BOY,4464905,73260,1235,FALSE,FALSE,2069496,2.900862069,Youtube
Jory Boy,Santorini,Santorini,single,3.32,@JORYBOYT x @LennyTavarezMusic x @sael - Santorini [Official Video],JORY BOY,332120,9389,387,FALSE,FALSE,148537,6.5,Youtube
Jory Boy,La Noche Oscura (feat. Anuel AA),Otra Liga,album,3.795783333,Jory Boy - La Noche Oscura ft. Anuel AA [Official Audio],JORY BOY,2972634,25881,400,TRUE,TRUE,11444611,3.511627907,Spotify
Selena Gomez & The Scene,Love You Like A Love Song,When The Sun Goes Down,album,3.140883333,0,0,0,0,0,0,0,561601833,9.149797571,Spotify
Selena Gomez & The Scene,Who Says,When The Sun Goes Down,album,3.260216667,0,0,0,0,0,0,0,362516755,6.22147651,Spotify
Selena Gomez & The Scene,Naturally,Kiss & Tell,album,3.37645,0,0,0,0,0,0,0,105765929,16.89138577,Spotify
Selena Gomez & The Scene,A Year Without Rain,A Year Without Rain,album,3.90555,0,0,0,0,0,0,0,85067038,7.196428571,Spotify
Selena Gomez & The Scene,Hit The Lights,When The Sun Goes Down,album,3.24045,0,0,0,0,0,0,0,56764585,2.943143813,Spotify
Selena Gomez & The Scene,Round & Round,A Year Without Rain,album,3.108216667,0,0,0,0,0,0,0,45940245,1.438155136,Spotify
Selena Gomez & The Scene,Un A  o Sin Lluvia,A Year Without Rain,album,3.514216667,0,0,0,0,0,0,0,8541907,7.897196262,Spotify
Selena Gomez & The Scene,Tell Me Something I Don't Know,Kiss & Tell,album,2.922216667,0,0,0,0,0,0,0,34844774,15.76728499,Spotify
Selena Gomez & The Scene,My Dilemma 2.0,For You,compilation,3.162883333,0,0,0,0,0,0,0,25374083,6.179310345,Spotify
Selena Gomez & The Scene,My Dilemma,When The Sun Goes Down,album,3.164216667,0,0,0,0,0,0,0,12012051,4.681081081,Spotify
Two Door Cinema Club,What You Know,Tourist History,album,3.195116667,TWO DOOR CINEMA CLUB  | WHAT YOU KNOW,Two Door Cinema Club,114577984,939420,30023,TRUE,TRUE,606667617,8.99026764,Spotify
Two Door Cinema Club,Undercover Martyn,Tourist History,album,2.796216667,TWO DOOR CINEMA CLUB | UNDERCOVER MARTYN,Two Door Cinema Club,40991527,499468,15568,TRUE,TRUE,263877464,10.30696576,Spotify
Two Door Cinema Club,Something Good Can Work,Tourist History,album,2.73645,TWO DOOR CINEMA CLUB | SOMETHING GOOD CAN WORK,Two Door Cinema Club,21416271,153410,5629,TRUE,TRUE,227807392,4.582417582,Spotify
Two Door Cinema Club,Sun,Beacon,album,3.128666667,TWO DOOR CINEMA CLUB | SUN,Two Door Cinema Club,21670985,148198,3847,TRUE,TRUE,120629736,4.888888889,Spotify
Two Door Cinema Club,I Can Talk,Tourist History,album,2.957116667,Two Door Cinema Club - I Can Talk (Official Video),Kitsun   Musique,14473203,81359,4267,TRUE,TRUE,79912609,3.568720379,Spotify
Two Door Cinema Club,Changing of the Seasons,Changing of the Seasons,single,3.714666667,Two Door Cinema Club - Changing of the Seasons,TwoDoorCinemaVEVO,7387546,51883,1957,TRUE,TRUE,76616606,7.456896552,Spotify
Two Door Cinema Club,Wonderful Life - Edit,Wonderful Life,single,3.099066667,Two Door Cinema Club - Wonderful Life (Official Video),Two Door Cinema Club,575699,7085,344,FALSE,TRUE,0,4.752747253,Youtube
Two Door Cinema Club,Are We Ready  (Wreck),Gameshow (Deluxe Edition),album,3.84755,Two Door Cinema Club - Are We Ready  (Wreck) [Official Video],Two Door Cinema Club,9176111,80544,2972,FALSE,TRUE,67589797,2.232142857,Spotify
Two Door Cinema Club,Sleep Alone,Beacon,album,3.940666667,TWO DOOR CINEMA CLUB | SLEEP ALONE,Two Door Cinema Club,12899200,82998,3897,TRUE,TRUE,66342606,8.120950324,Spotify
Two Door Cinema Club,This Is the Life,Tourist History,album,3.512216667,This Is The Life - Two Door Cinema Club,Le Pouffon,4080234,25132,1530,FALSE,FALSE,43210851,9.210526316,Spotify
Phantogram,Black Out Days,Voices,album,3.786,Phantogram - Black Out Days,PhantogramVEVO,22886272,357263,7014,TRUE,TRUE,187182121,9.341950646,Spotify
Phantogram,Black Out Days - Future Islands Remix,Black Out Days (Future Islands Remix),single,4.139116667,Phantogram - Black Out Days (Future Islands Remix/Audio),PhantogramVEVO,40283155,691110,6053,TRUE,TRUE,189025213,3.096153846,Spotify
Phantogram,Black Out Days - Sped Up,Black Out Days (Sped Up),single,3.026416667,Phantogram - Black Out Days     (Esteve Sped Up Version),Phantogram,334290,7972,0,FALSE,TRUE,22733359,11.65980796,Spotify
Phantogram,Black Out Days - Future Islands Remix (Slowed),Black Out Days [Future Islands Remix (Slowed)],single,3.57325,Phantogram - Black Out Days (Future Islands Remix/Audio),PhantogramVEVO,40283155,691110,6053,TRUE,TRUE,27472473,4.950738916,Youtube
Phantogram,When I'm Small,Eyelid Movies,album,4.151116667,Phantogram When I'm Small,Barsuk Records,38145319,346365,11578,FALSE,FALSE,100317173,7.359223301,Spotify
Phantogram,Don't Move,Nightlife,single,4.303116667,Phantogram - Don't Move (Official Video),Barsuk Records,5256566,32636,1083,TRUE,TRUE,62945585,3.194029851,Spotify
Phantogram,Moneymaker - Phantogram Remix,Moneymaker (Phantogram Remix),single,3.242316667,Fitz and the Tantrums - Moneymaker (Phantogram Remix) [Official Music Video],Fitz and the Tantrums,6084,241,16,TRUE,TRUE,383016,6.644444444,Spotify
Phantogram,Cruel World,Three,album,2.96155,Phantogram - Cruel World (Official Audio),Phantogram,2320163,33605,1848,FALSE,TRUE,25278477,1.20212766,Spotify
Phantogram,Fall In Love,Voices,album,3.72045,Phantogram - Fall In Love (Official Music Video),PhantogramVEVO,19265292,150492,6130,TRUE,TRUE,61484023,4.231527094,Spotify
Phantogram,You Don   t Get Me High Anymore,Three,album,3.65845,Phantogram - You Don   t Get Me High Anymore (Official Music Video),PhantogramVEVO,12722439,131596,4957,TRUE,TRUE,36032430,1.763059701,Spotify
Kid Ink,Show Me (feat. Chris Brown),My Own Lane (Expanded Edition),album,3.63,Kid Ink - Show Me (Explicit) ft. Chris Brown,KidInkOfficialVEVO,326412305,1667653,34832,TRUE,TRUE,324075704,3.602836879,Youtube
Kid Ink,Main Chick (feat. Chris Brown),My Own Lane (Expanded Edition),album,3.296883333,"Kid Ink - Main Chick (Remix) (Explicit) ft. Chris Brown, Tyga",KidInkOfficialVEVO,58072164,350140,6480,TRUE,TRUE,116162624,0.942965779,Spotify
Kid Ink,Promise (feat. Fetty Wap),Summer In The Winter,album,3.737333333,Kid Ink - Promise (Official Music Video) ft. Fetty Wap,KidInkOfficialVEVO,175727364,1058576,23608,TRUE,TRUE,213978127,6.228419655,Spotify
Kid Ink,Be Real (feat. DeJ Loaf),Full Speed,album,3.446,Kid Ink - Be Real (Explicit) ft. DeJ Loaf,KidInkOfficialVEVO,66618611,506542,8652,TRUE,TRUE,188847788,4.333333333,Spotify
Kid Ink,Hell & Back,Up & Away,album,4.175966667,Kid Ink - Hell & Back [Official Video],ill Will,45355477,278918,10048,FALSE,FALSE,106884409,5.093457944,Spotify
Kid Ink,Big Burna,Big Burna,single,2.714166667,Kid Ink - Big Burna feat Wiz Khalifa [Audio],Kid Ink,136265,6330,273,TRUE,TRUE,2765617,4.992537313,Spotify
Kid Ink,Ride Out,Furious 7: Original Motion Picture Soundtrack,compilation,3.531816667,"Kid Ink, Tyga, Wale, YG, Rich Homie Quan - Ride Out (from Furious 7 Soundtrack) [Official Video]",Atlantic Records,279512888,1666557,26421,TRUE,TRUE,155268754,1.59561753,Youtube
Kid Ink,Body Language (feat. Usher & Tinashe),Full Speed,album,3.438,"Kid Ink - Body Language (Explicit) ft. Usher, Tinashe",KidInkOfficialVEVO,57191563,395606,6806,TRUE,TRUE,141281614,5.463917526,Spotify
Kid Ink,Mykonos Flow,Mykonos Flow,single,2.48945,Kid Ink - Mykonos Flow [Audio],Kid Ink,28968,1452,113,TRUE,TRUE,866724,3.626794258,Spotify
Kid Ink,Ride With Me (feat. Kid Ink),Ride With Me (feat. Kid Ink),single,2.825,Tungevaag - Ride With Me (feat. Kid Ink) [Official Music Video],Spinnin' Records,1532837,21059,332,TRUE,TRUE,29749898,2.483240223,Spotify
Nakash Aziz,Boss Party,Boss Party (From Waltair Veerayya),single,3.3368,"Waltair Veerayya - Boss Party Lyric Video | Megastar Chiranjeevi, Urvashi Rautela | DSP, Bobby Kolli",Sony Music South,64126104,641052,21295,TRUE,TRUE,9644119,3.138461538,Youtube
Nakash Aziz,Current Laga Re (From Cirkus),Current Laga Re (From Cirkus),single,3.775,"Current Laga Re (Full Video) Cirkus | Ranveer, Deepika | Nakash Dhvani Jonita Lijo |Dj Chetas Kumaar",T-Series,1341373,17395,466,TRUE,TRUE,5024927,13.1787176,Spotify
Nakash Aziz,Ra Ra Rakkamma (From Vikrant Rona),Ra Ra Rakkamma (From Vikrant Rona),single,3.6403,Ra Ra Rakkamma Full Video Song [Kannada] | Vikrant Rona | Kichcha Sudeep | Jacqueline Fernandez|Anup,Lahari Music | T-Series,48836788,397705,4519,TRUE,TRUE,17554316,11.2252042,Youtube
Nakash Aziz,Mass Raja (From Dhamaka),Mass Raja (From Dhamaka),single,3.706666667,Mass Raja - Lyric Video | Dhamaka | Ravi Teja | Bheems Ceciroleo | Thrinadha Rao Nakkina,Divo Music,5531725,103672,2851,TRUE,TRUE,2683796,3.015625,Youtube
Nakash Aziz,The Breakup Song (From Ae Dil Hai Mushkil),Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],album,4.210533333,"The Breakup Song Full Video - ADHM|Ranbir, Anushka|Arijit,Badshah,Jonita,Nakash|Pritam",SonyMusicIndiaVEVO,387530902,1992244,40593,TRUE,TRUE,42231872,1.41337386,Youtube
Nakash Aziz,Eyy Bidda Idhi Naa Adda,Pushpa - The Rise,single,3.934283333,"Eyy Bidda Idhi Naa Adda Full Video Song |Pushpa Songs Telugu |Allu Arjun, Rashmika |DSP |Nakash Aziz",Aditya Music,84080266,532805,6909,TRUE,TRUE,21321741,33.6328125,Youtube
Nakash Aziz,Cutiepie (From Ae Dil Hai Mushkil),Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],album,3.859366667,"Cutiepie Full Video - ADHM|Ranbir, Anushka|Pardeep, Nakash Aziz|Pritam|Karan Johar",SonyMusicIndiaVEVO,71575391,321662,6061,TRUE,TRUE,27431215,3.870833333,Youtube
Nakash Aziz,Pungi,Agent Vinod,album,4.13045,Agent Vinod Pyar Ki Pungi Full Video Song (HD) | Saif Ali Khan | Pritam,T-Series,77042096,721469,10598,TRUE,TRUE,9155939,31.84300341,Youtube
Nakash Aziz,Vaaram - First Look Somavaaram,Chal Mohan Ranga (Original Motion Picture Soundtrack),single,3.925333333,Vaaram - Audio Song | Chal Mohan Ranga | Nakash Aziz | Nithin | Megha Akash,Saregama Telugu,43790,628,7,TRUE,TRUE,6159846,1.477941176,Spotify
Haftbefehl,69,Deutschrap Hits,compilation,3.712783333,Haftbefehl - 069,HaftbefehlVEVO,3785191,49617,1118,TRUE,TRUE,62066034,5.561538462,Spotify
Haftbefehl,RADW,Das weisse Album,album,3.28555,HAFTBEFEHL - RADW (prod. von Bazzazian) [Official Video],Azzlackz,7174984,166941,4937,TRUE,TRUE,37690821,2.030812325,Spotify
Haftbefehl,Chabos wissen wer der Babo ist,Deutschrap,compilation,2.331816667,Haftbefehl - Chabos wissen wer der Babo ist (prod. by Farhot),STOKED Music,6344935,84021,2924,TRUE,TRUE,36711796,10.48335124,Spotify
Haftbefehl,AMAD   IN 808,AMAD   IN 808,single,2.785,PAIX x Haftbefehl - AMAD   IN 808 [prod. by PAIX] (Official Video) 4K,paix_298,166539,5648,388,FALSE,FALSE,1080377,5.163793103,Spotify
Haftbefehl,Dann mit der Pumpgun 2.0 (feat. Azad & Kool Savas),Mainpark Baby,album,3.326783333,Dann mit der Pumpgun 2.0,Haftbefehl - Topic,486065,8326,0,TRUE,TRUE,3238770,2.157608696,Spotify
Haftbefehl,Geruch von Koks (feat. Paula Hartmann),Mainpark Baby,album,3.587783333,Haftbefehl - Mainpark Baby - Episode 4/5 - Geruch von Koks ft. Paula Hartmann,Azzlackz,140265,4140,240,TRUE,TRUE,3886974,4.908536585,Spotify
Haftbefehl,D  nner Kanack (feat. Ufo361),Mainpark Baby,album,3.568416667,D  nner Kanack,Haftbefehl - Topic,145396,1714,0,TRUE,TRUE,1893294,2.053719008,Spotify
Haftbefehl,Tach Tach,Der Holland Job,album,3.077116667,Tach Tach,Coup - Topic,1448884,15584,17,TRUE,TRUE,7591012,4.026455026,Spotify
Haftbefehl,Die braune Tasche,Mainpark Baby,album,2.685816667,Die braune Tasche,Haftbefehl - Topic,170315,4458,0,TRUE,TRUE,2405255,8.45539281,Spotify
Haftbefehl,Haft betritt den Raum,Mainpark Baby,album,2.780983333,Haft betritt den Raum,Haftbefehl - Topic,199659,2679,0,TRUE,TRUE,1299277,3.942446043,Spotify
Murda,Konum Gizli (feat. Murda),Konum Gizli (feat. Murda),single,3.3097,MERO feat. Murda - Konum Gizli (prod. by Spanker),MERO,65231254,340247,7155,TRUE,TRUE,69908811,4.324786325,Spotify
Murda,Imdat (feat. Hadise),Imdat (feat. Hadise),single,3.2435,Murda & Hadise - Imdat (prod. Spanker),Murda,39996368,229607,10831,FALSE,TRUE,35660508,5.298742138,Youtube
Murda,RARRii,RARRii,single,2.78955,Murda - RARRii (prod. Spanker),Murda,25704522,158514,4030,FALSE,TRUE,29216008,7.291941876,Spotify
Murda,Bi Sonraki Hayat mda Gel,Made In Turkey,album,2.789166667,Murda & Ezhel - Bi Sonraki Hayatimda Gel (prod. Spanker) [Lyric video],Murda,267180591,987715,36981,FALSE,TRUE,115712311,4.307692308,Youtube
